Code INSEE,Type local,Valeur fonciere
18059,Maison,66207.35294117648
18060,Maison,107500.0
18061,Maison,292500.0
18062,Maison,125000.0
18063,Maison,130000.0
18065,Appartement,70000.0
18065,Maison,77473.2
18066,Maison,101937.5
18067,Maison,82947.42105263157
18069,Maison,117000.0
18070,Maison,88437.5
18072,Maison,137230.76923076922
18073,Maison,69400.0
18074,Maison,331750.0
18075,Appartement,110000.0
18075,Maison,134321.42857142858
18076,Maison,127716.66666666667
18077,Maison,167500.0
18079,Maison,118830.0
18080,Maison,80000.0
18081,Maison,151500.0
18082,Appartement,34000.0
18082,Maison,140373.33333333334
18083,Maison,91597.27272727272
18084,Maison,91935.55555555556
18085,Maison,49500.0
18086,Maison,104857.14285714286
18087,Maison,90494.01785714286
18088,Maison,26333.333333333332
18089,Maison,157500.0
18090,Appartement,3500.0
18090,Maison,117948.0
18091,Maison,103468.33333333333
18092,Maison,127454.54545454546
18093,Maison,62991.25
18094,Maison,69225.44444444444
18095,Maison,69000.0
18096,Appartement,92142.85714285714
18096,Maison,104736.78048780488
18097,Maison,152663.41846153844
18098,Maison,203277.77777777778
18099,Maison,56000.0
18100,Maison,64837.57142857143
18101,Maison,120562.5
18102,Maison,71000.0
18103,Appartement,72000.0
18103,Maison,81388.03571428571
18104,Maison,57720.0
18105,Maison,85909.09090909091
18106,Maison,105333.33333333333
18108,Appartement,55642.857142857145
18108,Maison,116909.51785714286
18109,Appartement,90520.0
18109,Maison,93398.8324390244
18110,Maison,80424.95
18111,Maison,45000.0
18112,Maison,96333.33333333333
18113,Maison,32000.0
18114,Appartement,100000.0
18114,Maison,200018.91666666666
18115,Maison,83806.95454545454
18116,Maison,46625.0
18117,Maison,91823.07692307692
18118,Appartement,80000.0
18118,Maison,138241.11538461538
18119,Maison,130000.0
18120,Maison,81932.0
18121,Maison,130000.0
18122,Maison,135437.42857142858
18124,Maison,93142.85714285714
18125,Appartement,252740.0
18125,Maison,97418.51851851853
18126,Appartement,95000.0
18126,Maison,134916.66666666666
18127,Appartement,130000.0
18127,Maison,78413.65384615384
18128,Maison,84500.0
18129,Maison,173660.0
18130,Maison,101633.0
18132,Maison,46940.0
18133,Maison,93872.54838709677
18134,Maison,80293.15789473684
18135,Maison,75357.14285714286
18136,Maison,81000.0
18137,Maison,69977.05882352941
18138,Appartement,122250.0
18138,Maison,202606.94634146342
18139,Maison,104166.66666666667
18140,Maison,125356.45161290323
18141,Appartement,62250.0
18141,Maison,119014.33628318584
18142,Maison,90967.85714285714
18143,Maison,80750.0
18144,Maison,170933.33333333334
18145,Maison,153328.96774193548
18146,Appartement,35000.0
18146,Maison,86045.0
18147,Maison,529992.25
18148,Appartement,78000.0
18148,Maison,130488.49282051281
18149,Maison,92501.81818181818
18150,Maison,116787.5
18151,Maison,95000.0
18152,Maison,130000.0
18153,Maison,51722.22222222222
18154,Maison,62500.0
18155,Maison,60981.818181818184
18156,Maison,82423.07692307692
18157,Maison,134738.0
18158,Maison,155903.72727272726
18159,Appartement,84000.0
18159,Maison,183947.22222222222
18160,Maison,68971.42857142857
18161,Maison,52812.5
18162,Maison,90018.18181818182
18163,Maison,189508.33333333334
18164,Maison,175931.42857142858
18165,Appartement,2171000.0
18165,Maison,1148651.5555555555
18166,Maison,244080.0
18167,Maison,54333.333333333336
18168,Maison,113116.66666666667
18169,Maison,114840.0
18170,Maison,103173.13043478261
18171,Maison,139002.5
18172,Maison,93630.38888888889
18173,Maison,80333.33333333333
18174,Maison,244340.0
18175,Maison,70943.75
18176,Maison,84625.0
18177,Maison,178500.0
18178,Maison,39500.0
18179,Maison,189206.25
18180,Maison,194921.92307692306
18181,Maison,126750.0
18182,Maison,95147.32307692307
18183,Maison,86214.28571428571
18184,Maison,62388.88888888889
18185,Maison,56875.0
18186,Maison,79700.0
18187,Appartement,50000.0
18187,Maison,114621.42857142857
18188,Maison,52900.0
18189,Maison,151490.9090909091
18190,Maison,116150.22727272728
18191,Maison,105666.66666666667
18192,Maison,66735.04545454546
18193,Maison,55000.0
18194,Maison,177563.63636363635
18195,Maison,40750.0
18196,Maison,49200.0
18197,Appartement,129303.36363636363
18197,Maison,99235.51234567902
18198,Maison,72500.0
18199,Maison,89242.45454545454
18200,Maison,60403.294117647056
18201,Maison,66250.0
18203,Maison,70000.0
18204,Maison,133000.0
18205,Appartement,173194.11764705883
18205,Maison,245090.90640625
18206,Maison,183232.14285714287
18207,Appartement,355008.75
18207,Maison,119008.15555555555
18208,Maison,103625.0
18209,Maison,77175.0
18210,Maison,108375.0
18211,Appartement,45000.0
18211,Maison,122214.28571428571
18212,Maison,113582.35294117648
18213,Maison,158430.4827586207
18214,Maison,73846.15384615384
18215,Maison,76600.0
18216,Maison,116714.28571428571
18217,Maison,24250.0
18218,Maison,178790.9090909091
18219,Maison,156333.33333333334
18220,Maison,103307.69230769231
18221,Maison,100000.0
18223,Maison,175377.87096774194
18224,Maison,119000.0
18225,Maison,55800.0
18226,Maison,129750.0
18227,Maison,855568.4210526316
18228,Maison,77250.0
18229,Maison,80437.5
18230,Maison,77721.25
18231,Maison,75936.25
18232,Maison,70200.0
18233,Appartement,45000.0
18233,Maison,100574.21052631579
18234,Maison,68317.05882352941
18235,Maison,137982.0
18236,Maison,146613.5
18237,Maison,126399.61111111111
18238,Maison,30000.0
18240,Appartement,62500.0
18240,Maison,182105.83333333334
18241,Appartement,220000.0
18241,Maison,245805.74285714285
18242,Appartement,88500.0
18242,Maison,68474.14084507042
18243,Maison,70268.75
18245,Maison,65642.85714285714
18246,Maison,124388.51851851853
18247,Maison,153000.0
18248,Maison,149333.33333333334
18249,Maison,114807.69230769231
18251,Maison,162600.0
18252,Maison,93500.0
18253,Maison,125333.33333333333
18254,Maison,163725.0
18255,Maison,488713.3333333333
18256,Maison,225333.33333333334
18257,Maison,141864.2857142857
18258,Maison,80630.71428571429
18259,Maison,77416.66666666667
18260,Maison,49000.0
18261,Maison,91153.84615384616
18262,Maison,74600.0
18263,Appartement,60000.0
18263,Maison,131250.0
18264,Maison,95000.0
18265,Appartement,70000.0
18265,Maison,68750.0
18266,Maison,50307.692307692305
18267,Maison,154468.3673469388
18268,Maison,43991.769230769234
18269,Appartement,90000.0
18269,Maison,87947.82608695653
18270,Appartement,35000.0
18270,Maison,229780.97959183675
18271,Maison,201111.5
18272,Maison,77907.69230769231
18273,Maison,187870.5
18274,Maison,190666.66666666666
18275,Maison,16000.0
18276,Maison,45000.0
18277,Maison,102571.5
18278,Maison,71825.0
18279,Appartement,130448.41283333334
18279,Maison,92175.95635910225
18280,Maison,156625.0
18281,Appartement,120000.0
18281,Maison,120813.84615384616
18282,Appartement,155000.0
18282,Maison,126209.09090909091
18284,Maison,116708.33333333333
18285,Appartement,55000.0
18285,Maison,86745.14285714286
18286,Maison,111617.64705882352
18287,Maison,109142.85714285714
18288,Maison,120000.0
18289,Maison,112931.25
18290,Maison,79000.0
19001,Maison,122583.33333333333
19002,Maison,71111.11111111111
19004,Maison,162425.57142857142
19005,Appartement,169633.33333333334
19005,Maison,152159.72340425532
19007,Maison,127700.35714285714
19008,Maison,158066.66666666666
19009,Maison,244200.0
19010,Appartement,104980.47826086957
19010,Maison,136742.67333333334
19011,Maison,128388.23529411765
19012,Maison,212954.0
19013,Maison,138862.32125
19014,Maison,134705.88235294117
19015,Appartement,105000.0
19015,Maison,109815.0
19016,Maison,128120.33333333333
19017,Maison,188466.66666666666
19018,Maison,94830.0
19019,Appartement,101264.0
19019,Maison,129613.86363636363
19020,Maison,163500.0
19021,Maison,30000.0
19022,Maison,222305.0
19023,Appartement,85000.0
19023,Maison,76036.15
19024,Maison,115582.72727272728
19025,Appartement,505000.0
19025,Maison,178200.0
19026,Maison,108688.33333333333
19027,Maison,105500.0
19028,Appartement,74469.64285714286
19028,Maison,81868.81578947368
19029,Maison,183222.22222222222
19030,Maison,152826.66666666666
19031,Appartement,154815.3231716418
19031,Maison,207309.76841880343
19033,Appartement,58363.63636363636
19033,Maison,61668.86363636364
19034,Maison,127183.33333333333
19035,Appartement,160000.0
19035,Maison,72930.0
19036,Maison,82778.75
19037,Appartement,50000.0
19037,Maison,115286.8
19038,Maison,156711.72222222222
19039,Maison,235175.0
19040,Maison,93236.0
19041,Maison,91250.0
19042,Maison,139000.0
19043,Maison,267662.5
19044,Maison,83237.33333333333
19045,Maison,110576.66666666667
19046,Maison,25000.0
19047,Maison,325522.7272727273
19048,Appartement,115000.0
19048,Maison,137500.0
19049,Maison,188213.26722222223
19050,Appartement,105000.0
19050,Maison,230166.66666666666
19051,Maison,347955.55555555556
19053,Maison,150000.0
19054,Maison,80644.16666666667
19055,Maison,144000.0
19056,Maison,132333.33333333334
19057,Maison,254625.0
19058,Maison,143914.2857142857
19060,Maison,107818.97499999999
19061,Appartement,35260.0
19061,Maison,87438.025
19062,Appartement,140000.0
19062,Maison,184424.66666666666
19063,Appartement,83097.0
19063,Maison,292222.58125
19066,Appartement,55200.0
19066,Maison,177092.3076923077
19067,Maison,180650.0
19068,Maison,155200.0
19069,Maison,133815.0
19070,Maison,158750.0
19071,Maison,54000.0
19072,Appartement,165000.0
19072,Maison,140514.28125
19073,Appartement,109238.125
19073,Maison,191430.98305084746
19074,Appartement,56000.0
19074,Maison,104550.0
19075,Maison,113646.875
19076,Maison,74500.0
19078,Maison,205946.0
19079,Maison,130233.33333333333
19080,Maison,100806.66666666667
19081,Maison,99760.2
19082,Maison,165311.33333333334
19083,Maison,780000.0
19084,Maison,82142.85714285714
19085,Appartement,335000.0
19085,Maison,157741.25
19086,Maison,160557.16666666666
19087,Maison,73600.0
19088,Maison,65000.0
19089,Maison,166500.0
19091,Maison,65000.0
19093,Maison,181700.0
19094,Appartement,104333.33333333333
19094,Maison,129278.5
19095,Maison,38666.666666666664
19096,Maison,107743.33333333333
19098,Maison,139590.9090909091
19099,Maison,233800.0
19100,Maison,117129.25
19101,Appartement,44484.0
19101,Maison,137675.0
19102,Maison,115800.0
19103,Maison,384400.0
19104,Maison,116000.0
19105,Maison,678500.0
19106,Maison,70666.66666666667
19107,Appartement,316150.0
19107,Maison,283287.9166666667
19108,Maison,90000.0
19109,Maison,296500.0
19110,Maison,46666.666666666664
19111,Maison,84000.0
19112,Maison,45000.0
19113,Maison,103875.17888888888
19114,Maison,127666.66666666667
19116,Maison,133966.66666666666
19117,Maison,122993.88461538461
19118,Appartement,70000.0
19118,Maison,102291.45
19119,Maison,91729.0
19120,Maison,532647.7777777778
19121,Appartement,102000.0
19121,Maison,147043.22641509434
19122,Maison,95572.33333333333
19123,Appartement,101911.375
19123,Maison,187455.5744680851
19124,Maison,146504.0
19125,Appartement,196700.0
19125,Maison,125272.22222222222
19126,Maison,148583.33333333334
19128,Maison,68120.0
19129,Appartement,108500.0
19129,Maison,150590.9090909091
19130,Appartement,108820.0
19130,Maison,147711.53846153847
19131,Maison,119653.58461538462
19132,Maison,214600.0
19133,Maison,108510.0
19134,Appartement,97600.0
19134,Maison,79891.0
19135,Maison,25000.0
19136,Appartement,85133.33333333333
19136,Maison,131955.26315789475
19138,Appartement,140000.0
19138,Maison,163690.44611111112
19139,Maison,130000.0
19140,Maison,160822.875
19141,Maison,91860.0
19142,Maison,56866.666666666664
19143,Maison,99928.57142857143
19144,Maison,119925.5
19145,Maison,116187.5
19146,Appartement,56110.0
19146,Maison,193083.26923076922
19147,Maison,236960.9090909091
19148,Appartement,60000.0
19148,Maison,100000.75
19149,Maison,84705.0
19150,Maison,241755.55555555556
19151,Maison,239878.55555555556
19152,Maison,117392.85714285714
19153,Appartement,132900.0
19153,Maison,156056.6301369863
19154,Maison,109092.0
19155,Maison,160316.66666666666
19156,Maison,344214.6666666667
19157,Maison,175500.0
19158,Maison,124483.33333333333
19159,Maison,65000.0
19160,Maison,25000.0
19161,Maison,166963.63636363635
19162,Appartement,135000.0
19162,Maison,145178.07692307694
19163,Maison,160238.75
19164,Maison,81527.5
19165,Maison,77308.0
19168,Maison,41000.0
19169,Maison,291457.5
19170,Maison,207950.0
19171,Maison,245000.0
19172,Maison,119000.0
19173,Maison,108000.0
19174,Maison,92114.28571428571
19175,Maison,185000.0
19176,Appartement,787327.0
19176,Maison,350071.45454545453
19178,Maison,191167.568
19179,Maison,243833.33333333334
19180,Appartement,47000.0
19180,Maison,139190.9090909091
19181,Maison,103640.65217391304
19182,Maison,123646.15384615384
19184,Maison,178181.2142857143
19186,Maison,140460.66666666666
19187,Maison,219924.0
19188,Maison,68666.66666666667
19190,Maison,64500.0
19191,Maison,195184.85714285713
19192,Appartement,177200.0
19192,Maison,120136.36363636363
19193,Maison,83500.0
19194,Maison,148949.13043478262
19195,Maison,172400.0
19196,Maison,157990.0
19198,Maison,302000.0
19199,Maison,60000.0
19200,Maison,60000.0
19201,Maison,135983.33333333334
19202,Maison,171530.21875
19203,Maison,194374.75
19205,Maison,196500.0
19207,Appartement,120000.0
19207,Maison,198480.9090909091
19208,Maison,50000.0
19209,Appartement,130000.0
19209,Maison,99666.66666666667
19211,Maison,193496.4705882353
19212,Maison,132000.0
19213,Maison,101609.33333333333
19214,Appartement,38000.0
19214,Maison,114851.42857142857
19215,Maison,220000.0
19216,Maison,111550.0
19219,Maison,191886.66666666666
19220,Appartement,40000.0
19220,Maison,181828.18181818182
19221,Maison,242059.2
19222,Maison,120250.0
19223,Maison,83916.66666666667
19225,Maison,100580.0
19227,Appartement,91818.0
19227,Maison,180053.30896551724
19228,Maison,81600.0
19229,Appartement,169802.66666666666
19229,Maison,212032.58620689655
19230,Maison,224421.42857142858
19231,Maison,113250.0
19232,Maison,15000.0
19233,Maison,92666.66666666667
19234,Maison,109500.0
19235,Maison,135785.7142857143
19236,Maison,105250.0
19237,Appartement,430566.6666666667
19237,Maison,115315.74
19238,Maison,115000.0
19239,Maison,342216.4117647059
19240,Appartement,102000.0
19240,Maison,111280.0
19241,Maison,60835.71428571428
19242,Appartement,85000.0
19242,Maison,52650.0
19243,Maison,121877.77777777778
19244,Maison,107500.0
19245,Maison,134982.4
19246,Maison,217700.0
19248,Maison,230087.7714285714
19249,Maison,104058.93333333333
19250,Maison,104686.66666666667
19251,Maison,215000.0
19252,Maison,119507.69230769231
19253,Maison,93775.0
19254,Maison,161545.7142857143
19255,Appartement,130000.0
19255,Maison,154011.25
19256,Maison,296177.6
19257,Appartement,38225.0
19257,Maison,90926.0
19258,Appartement,58000.0
19258,Maison,156094.8
19259,Maison,105550.0
19260,Maison,137226.255
19261,Maison,78675.33333333333
19262,Maison,153180.0
19263,Maison,116533.33333333333
19264,Appartement,40000.0
19264,Maison,159500.0
19265,Maison,88071.42857142857
19268,Maison,120000.0
19269,Appartement,102500.0
19269,Maison,95150.75
19270,Maison,205202.5
19271,Maison,139105.0
19272,Appartement,102893.07111111112
19272,Maison,103517.29797979798
19273,Maison,205779.88235294117
19274,Appartement,82829.28571428571
19274,Maison,267025.6872727273
19275,Appartement,143485.7627118644
19275,Maison,124529.30935897437
19276,Appartement,69100.0
19276,Maison,101072.56888888888
19277,Maison,87840.0
19278,Appartement,120000.0
19278,Maison,217415.625
19279,Maison,116597.5
19280,Maison,139333.33333333334
19284,Maison,78913.75
19285,Appartement,160750.0
19285,Maison,140663.7931034483
19286,Appartement,82000.0
19286,Maison,87971.42857142857
19287,Maison,150000.0
19288,Maison,108182.08333333333
19289,Maison,275512.85714285716
21001,Maison,281516.6666666667
21002,Maison,260284.5
21003,Appartement,145166.66666666666
21003,Maison,347662.0833333333
21004,Appartement,69500.0
21004,Maison,67057.14285714286
21005,Maison,236023.85866666667
21006,Maison,97833.33333333333
21007,Appartement,46000.0
21007,Maison,112666.66666666667
21008,Maison,193690.0
21009,Maison,94782.5
21010,Appartement,466666.66
21010,Maison,252900.0
21011,Maison,44000.0
21012,Maison,110270.0
21013,Maison,199395.75
21014,Maison,52000.0
21015,Maison,276590.0
21016,Maison,426040.0
21017,Maison,209305.8
21018,Maison,262371.0
21021,Appartement,177500.0
21021,Maison,265258.06666666665
21022,Appartement,220000.0
21022,Maison,181565.0
21023,Appartement,31786.0
21023,Maison,130357.20833333333
21024,Maison,105000.0
21025,Maison,29000.0
21026,Maison,19000.0
21027,Appartement,155833.33333333334
21027,Maison,334617.77777777775
21028,Maison,203295.83333333334
21029,Maison,84500.0
21031,Maison,201385.7142857143
21032,Maison,158766.66666666666
21033,Maison,90650.0
21034,Maison,7000.0
21035,Maison,280000.0
21036,Maison,87000.0
21037,Maison,320968.75
21038,Appartement,160920.35714285713
21038,Maison,199776.52173913043
21041,Maison,30050.0
21043,Appartement,77500.0
